LAT,LON,YEAR,MO,DY,PRECTOT,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS10M
48.85661,2.34211,1998,08,25,    0.07,   13.74,   23.49,    9.75,   16.88,    2.22,    1.31,    0.91,    1.68
48.85661,2.34211,1998,08,26,    0.23,   12.13,   22.96,   10.83,   16.96,    6.50,    1.34,    5.16,    4.44
48.85661,2.34211,1998,08,27,    0.02,    9.79,   19.08,    9.29,   14.03,    6.77,    2.96,    3.81,    5.04
48.85661,2.34211,1998,08,28,    0.02,   12.87,   20.33,    7.45,   13.89,    6.27,    2.55,    3.72,    4.30
48.85661,2.34211,1998,08,29,    0.04,   13.00,   20.40,    7.41,   14.22,    3.83,    1.62,    2.22,    2.63
48.85661,2.34211,1998,08,30,    0.01,   12.86,   23.29,   10.43,   16.58,    3.52,    0.46,    3.07,    1.88
48.85661,2.34211,1998,08,31,    0.16,   14.73,   25.43,   10.70,   18.23,    5.08,    2.42,    2.66,    3.61
48.85661,2.34211,1998,09,01,    0.62,   13.39,   27.73,   14.35,   20.20,    5.55,    0.86,    4.69,    3.54
48.85661,2.34211,1998,09,02,   13.73,    6.30,   23.21,   16.90,   19.91,    4.98,    0.70,    4.28,    3.07
48.85661,2.34211,1998,09,03,    3.16,    7.48,   20.91,   13.44,   17.25,    9.73,    1.06,    8.67,    5.67
48.85661,2.34211,1998,09,04,   10.48,    9.64,   21.70,   12.05,   16.09,    5.87,    0.45,    5.42,    3.73
48.85661,2.34211,1998,09,05,    2.24,    9.49,   21.59,   12.10,   16.48,    8.43,    3.99,    4.43,    6.05
48.85661,2.34211,1998,09,06,    0.14,   11.17,   22.91,   11.75,   17.07,    4.36,    2.17,    2.19,    3.60
48.85661,2.34211,1998,09,07,    4.60,    9.05,   22.86,   13.81,   17.52,    5.16,    2.39,    2.77,    3.51
48.85661,2.34211,1998,09,08,    2.98,   10.12,   22.85,   12.73,   17.66,    9.61,    4.13,    5.47,    6.60
48.85661,2.34211,1998,09,09,    1.83,    8.64,   24.40,   15.76,   19.50,   11.09,    5.91,    5.17,    8.62
48.85661,2.34211,1998,09,10,    1.32,    9.92,   23.20,   13.28,   17.83,   10.07,    3.61,    6.46,    7.03
48.85661,2.34211,1998,09,11,    8.79,    5.31,   16.89,   11.58,   13.69,    6.01,    0.87,    5.14,    4.01
48.85661,2.34211,1998,09,12,    7.11,    8.13,   16.22,    8.09,   11.69,    9.66,    3.73,    5.92,    5.87
48.85661,2.34211,1998,09,13,   10.24,    5.86,   13.63,    7.77,   10.16,    9.20,    4.77,    4.43,    6.91
48.85661,2.34211,1998,09,14,    1.75,    9.96,   16.82,    6.86,   11.71,    8.96,    5.45,    3.51,    6.99
48.85661,2.34211,1998,09,15,    1.76,    8.81,   18.74,    9.92,   13.63,    8.70,    4.92,    3.78,    6.52
48.85661,2.34211,1998,09,16,    0.46,    5.93,   18.12,   12.19,   14.49,    9.10,    5.86,    3.24,    6.96
48.85661,2.34211,1998,09,17,    0.10,   10.24,   19.05,    8.81,   13.42,    5.94,    2.07,    3.87,    4.12
48.85661,2.34211,1998,09,18,    0.01,   13.35,   20.78,    7.43,   13.90,    2.96,    0.35,    2.60,    1.44
48.85661,2.34211,1998,09,19,    0.00,   14.56,   21.97,    7.42,   14.46,    4.63,    1.99,    2.64,    3.23
48.85661,2.34211,1998,09,20,    0.01,   13.19,   22.07,    8.88,   15.28,    6.15,    2.48,    3.67,    4.12
48.85661,2.34211,1998,09,21,    0.08,   12.93,   21.74,    8.82,   14.52,    7.93,    3.79,    4.14,    5.51
48.85661,2.34211,1998,09,22,    0.00,   12.94,   21.08,    8.14,   14.17,    7.88,    3.89,    3.99,    5.80
48.85661,2.34211,1998,09,23,    0.01,   15.67,   24.12,    8.45,   15.74,    4.69,    1.85,    2.84,    3.20
48.85661,2.34211,1998,09,24,    0.16,   13.41,   22.84,    9.43,   16.04,    5.41,    2.64,    2.77,    3.91
48.85661,2.34211,1998,09,25,    0.17,   10.71,   23.10,   12.39,   17.16,    6.04,    1.85,    4.19,    3.75
48.85661,2.34211,1998,09,26,    7.15,    5.57,   17.14,   11.57,   14.55,    6.14,    2.37,    3.77,    4.14
48.85661,2.34211,1998,09,27,   11.71,    5.51,   16.71,   11.21,   13.81,    8.21,    3.38,    4.84,    5.77
48.85661,2.34211,1998,09,28,    1.86,    8.51,   20.20,   11.69,   15.06,    4.63,    2.13,    2.50,    3.56
48.85661,2.34211,1998,09,29,    1.17,    8.05,   19.12,   11.06,   14.40,    5.80,    2.06,    3.74,    3.24
48.85661,2.34211,1998,09,30,    4.37,    7.24,   19.24,   12.00,   14.95,    8.58,    4.95,    3.63,    6.74
48.85661,2.34211,1998,10,01,    1.06,    6.55,   16.83,   10.28,   12.89,    7.02,    3.01,    4.01,    5.09
48.85661,2.34211,1998,10,02,    0.61,    8.80,   17.34,    8.54,   12.20,    6.17,    3.45,    2.72,    4.79
48.85661,2.34211,1998,10,03,    0.32,    6.88,   12.72,    5.84,    8.79,    3.92,    0.37,    3.55,    2.73
48.85661,2.34211,1998,10,04,    1.20,    7.07,   12.75,    5.68,    8.65,    2.38,    0.60,    1.77,    1.25
48.85661,2.34211,1998,10,05,    0.14,    9.99,   14.28,    4.30,    8.59,    3.24,    1.53,    1.71,    2.32
48.85661,2.34211,1998,10,06,    1.31,    8.04,   13.17,    5.13,    8.64,    5.49,    2.76,    2.73,    4.18
48.85661,2.34211,1998,10,07,    1.44,    4.92,   11.98,    7.06,    9.06,    4.71,    3.09,    1.62,    3.80
48.85661,2.34211,1998,10,08,   10.42,    3.65,   11.53,    7.88,    9.51,    6.26,    3.41,    2.85,    5.01
48.85661,2.34211,1998,10,09,    0.32,    7.96,   14.46,    6.50,    9.64,    5.75,    0.97,    4.78,    3.32
48.85661,2.34211,1998,10,10,    5.99,    6.72,   15.57,    8.84,   11.11,    7.43,    2.68,    4.75,    5.36
48.85661,2.34211,1998,10,11,    5.47,    7.63,   16.10,    8.47,   11.09,    8.98,    3.85,    5.13,    5.95
48.85661,2.34211,1998,10,12,    0.25,    7.07,   15.86,    8.79,   11.39,    7.72,    2.40,    5.32,    5.36
48.85661,2.34211,1998,10,13,    2.74,    5.99,   14.24,    8.25,   11.13,    6.81,    2.51,    4.30,    5.12
48.85661,2.34211,1998,10,14,    1.11,    9.30,   19.90,   10.59,   14.65,    8.51,    4.35,    4.17,    6.11
48.85661,2.34211,1998,10,15,    2.16,    5.77,   15.57,    9.80,   12.77,    3.73,    1.27,    2.45,    2.14
48.85661,2.34211,1998,10,16,    0.89,    9.55,   18.59,    9.04,   13.24,    5.86,    1.86,    4.00,    3.96
48.85661,2.34211,1998,10,17,    4.15,    7.78,   15.68,    7.90,   12.04,   11.59,    4.91,    6.68,    7.67
48.85661,2.34211,1998,10,18,    0.10,    8.17,   14.07,    5.90,    9.31,    4.43,    0.87,    3.56,    2.01
48.85661,2.34211,1998,10,19,    0.23,   10.28,   14.38,    4.11,    8.03,    5.59,    2.16,    3.44,    3.37
48.85661,2.34211,1998,10,20,    0.16,    8.41,   14.21,    5.80,    9.01,    5.54,    2.87,    2.67,    3.95
48.85661,2.34211,1998,10,21,    0.20,   10.67,   16.64,    5.97,   11.59,    9.70,    5.82,    3.88,    7.37
48.85661,2.34211,1998,10,22,    0.51,    6.34,   17.62,   11.28,   13.40,    7.82,    4.65,    3.17,    6.59
48.85661,2.34211,1998,10,23,    6.59,    6.19,   16.64,   10.45,   13.04,    9.81,    6.13,    3.68,    7.67
48.85661,2.34211,1998,10,24,   21.56,    7.76,   15.80,    8.04,   11.64,   14.53,    4.11,   10.43,    9.30
48.85661,2.34211,1998,10,25,    3.62,    7.22,   14.74,    7.51,   11.34,   12.34,    5.10,    7.24,    8.97
48.85661,2.34211,1998,10,26,    2.66,    5.20,   12.39,    7.19,    8.89,    8.49,    4.67,    3.81,    6.25
48.85661,2.34211,1998,10,27,    1.02,    7.06,   14.34,    7.27,   11.29,   12.15,    5.19,    6.96,    9.57
48.85661,2.34211,1998,10,28,   13.14,    5.10,   17.59,   12.49,   15.12,   13.29,    5.81,    7.48,   10.73
48.85661,2.34211,1998,10,29,    7.07,    5.85,   12.56,    6.71,    9.74,   10.92,    5.99,    4.94,    7.75
48.85661,2.34211,1998,10,30,    8.89,    6.93,   11.66,    4.72,    8.10,    8.88,    3.02,    5.85,    6.80
48.85661,2.34211,1998,10,31,   11.67,    6.69,   12.06,    5.37,    9.36,   13.47,    3.47,   10.01,    7.72
48.85661,2.34211,1998,11,01,    1.48,    8.56,   13.04,    4.47,    8.84,   12.96,    2.61,   10.35,    6.22
48.85661,2.34211,1998,11,02,    1.85,    7.83,   11.60,    3.77,    7.71,    8.15,    2.91,    5.24,    5.32
48.85661,2.34211,1998,11,03,    0.49,    5.97,   12.08,    6.11,    8.88,   10.79,    6.06,    4.73,    8.09
48.85661,2.34211,1998,11,04,    0.75,    7.04,   10.03,    3.00,    6.17,    6.55,    2.36,    4.19,    4.43
48.85661,2.34211,1998,11,05,    0.14,   10.59,   10.62,    0.03,    5.35,    7.18,    2.74,    4.44,    5.10
48.85661,2.34211,1998,11,06,    0.94,    7.63,   12.92,    5.29,    8.01,    7.10,    1.52,    5.58,    4.44
48.85661,2.34211,1998,11,07,    0.23,    6.35,    9.31,    2.96,    5.82,    5.46,    1.04,    4.42,    2.94
48.85661,2.34211,1998,11,08,    0.69,   10.36,   12.05,    1.69,    7.06,    7.91,    4.74,    3.17,    6.35
48.85661,2.34211,1998,11,09,    1.49,    6.35,   14.95,    8.61,   10.79,    7.62,    3.01,    4.61,    5.44
48.85661,2.34211,1998,11,10,    1.01,    8.31,   13.50,    5.19,    9.19,    9.66,    2.91,    6.75,    5.21
48.85661,2.34211,1998,11,11,    0.01,    9.90,   10.82,    0.92,    5.03,    3.67,    0.30,    3.36,    2.40
48.85661,2.34211,1998,11,12,    2.40,    7.95,    9.59,    1.63,    4.79,    5.74,    3.71,    2.03,    4.83
48.85661,2.34211,1998,11,13,    1.81,    4.03,    8.09,    4.06,    5.47,    5.12,    2.91,    2.21,    4.50
48.85661,2.34211,1998,11,14,    4.76,    4.58,    8.17,    3.59,    5.62,   10.05,    2.63,    7.42,    6.64
48.85661,2.34211,1998,11,15,    0.77,    4.85,    9.46,    4.61,    6.03,    7.39,    3.96,    3.43,    5.74
48.85661,2.34211,1998,11,16,    0.41,    6.33,    7.50,    1.17,    3.86,    7.19,    2.02,    5.17,    4.59
48.85661,2.34211,1998,11,17,    0.15,    9.37,    6.40,   -2.97,    1.46,    3.12,    0.90,    2.22,    2.23
48.85661,2.34211,1998,11,18,    0.05,    8.90,    5.18,   -3.72,   -0.39,    3.78,    0.17,    3.61,    2.36
48.85661,2.34211,1998,11,19,    0.20,    7.97,    5.10,   -2.87,    0.41,    3.62,    1.01,    2.61,    2.42
48.85661,2.34211,1998,11,20,    0.08,    7.80,    2.58,   -5.22,   -1.80,    4.02,    1.66,    2.36,    2.78
48.85661,2.34211,1998,11,21,    0.02,    8.07,    2.83,   -5.24,   -2.89,    4.46,    2.63,    1.83,    3.39
48.85661,2.34211,1998,11,22,    0.00,    5.25,   -0.70,   -5.95,   -4.05,    4.69,    2.38,    2.31,    3.21
48.85661,2.34211,1998,11,23,    0.00,    9.38,    0.54,   -8.84,   -4.97,    2.41,    0.40,    2.01,    1.58
48.85661,2.34211,1998,11,24,    1.17,    9.98,    1.28,   -8.70,   -3.49,    4.14,    1.49,    2.65,    2.95
48.85661,2.34211,1998,11,25,    3.12,    1.88,    1.41,   -0.46,    0.43,    4.23,    0.57,    3.66,    3.06
48.85661,2.34211,1998,11,26,    1.39,    6.21,    5.01,   -1.20,    1.93,    6.40,    1.39,    5.00,    3.44
48.85661,2.34211,1998,11,27,    1.48,    5.16,    7.18,    2.01,    4.25,    6.03,    1.52,    4.51,    3.13
48.85661,2.34211,1998,11,28,    8.84,    4.56,    5.19,    0.64,    2.93,    5.73,    1.88,    3.85,    4.13
48.85661,2.34211,1998,11,29,    1.44,    3.08,    7.35,    4.27,    5.33,    7.59,    4.04,    3.56,    6.33
48.85661,2.34211,1998,11,30,    0.47,    6.51,    5.07,   -1.44,    1.57,    6.93,    4.68,    2.26,    5.78
48.85661,2.34211,1998,12,01,    0.07,    6.84,    3.55,   -3.29,   -0.49,    6.37,    3.95,    2.42,    5.23
48.85661,2.34211,1998,12,02,    0.09,    3.40,   -0.91,   -4.31,   -2.87,    4.72,    2.09,    2.63,    3.61
48.85661,2.34211,1998,12,03,    0.09,    4.39,    1.08,   -3.32,   -1.71,    2.36,    0.53,    1.83,    1.45
48.85661,2.34211,1998,12,04,    0.49,    5.68,    2.09,   -3.59,   -0.55,    4.16,    1.24,    2.92,    3.00
48.85661,2.34211,1998,12,05,    1.24,    6.16,    4.08,   -2.08,    0.72,    6.27,    3.65,    2.61,    5.06
48.85661,2.34211,1998,12,06,    0.10,    6.92,    3.96,   -2.96,   -0.67,    5.17,    2.64,    2.53,    3.60
48.85661,2.34211,1998,12,07,    0.42,    6.32,    3.23,   -3.09,   -0.48,    4.09,    1.81,    2.28,    2.77
48.85661,2.34211,1998,12,08,    2.37,    2.24,    2.19,   -0.05,    0.85,    5.03,    2.37,    2.66,    3.95
48.85661,2.34211,1998,12,09,    5.47,    2.67,    2.99,    0.33,    1.92,    5.53,    2.59,    2.94,    4.36
48.85661,2.34211,1998,12,10,    6.18,    4.24,    7.16,    2.92,    4.99,    5.81,    2.19,    3.62,    3.31
48.85661,2.34211,1998,12,11,    1.31,    4.45,    9.78,    5.33,    6.99,    5.80,    2.68,    3.12,    4.69
48.85661,2.34211,1998,12,12,    2.87,    7.84,   14.14,    6.30,    9.83,    9.25,    5.48,    3.77,    6.76
48.85661,2.34211,1998,12,13,    0.07,    5.26,   11.11,    5.86,    7.92,    7.83,    2.64,    5.20,    5.09
48.85661,2.34211,1998,12,14,    0.22,    6.47,   12.74,    6.27,    8.80,    5.89,    3.53,    2.36,    4.74
48.85661,2.34211,1998,12,15,    0.27,    2.75,    7.39,    4.64,    6.24,    4.58,    2.96,    1.62,    3.78
48.85661,2.34211,1998,12,16,    0.23,    3.61,    7.52,    3.91,    5.57,    3.74,    0.64,    3.11,    2.15
48.85661,2.34211,1998,12,17,    0.12,    6.34,    7.45,    1.11,    3.11,    5.02,    2.87,    2.15,    3.83
48.85661,2.34211,1998,12,18,    2.85,    6.40,    8.15,    1.75,    5.24,    8.77,    4.40,    4.36,    6.19
48.85661,2.34211,1998,12,19,    1.39,    4.61,    8.78,    4.17,    6.41,    8.88,    3.49,    5.40,    6.89
48.85661,2.34211,1998,12,20,    8.90,    4.63,    4.45,   -0.18,    2.87,    8.60,    3.37,    5.23,    6.52
48.85661,2.34211,1998,12,21,    0.11,    6.91,    3.91,   -2.99,    0.20,    4.55,    1.93,    2.62,    3.54
48.85661,2.34211,1998,12,22,    0.10,    6.50,    3.73,   -2.77,   -0.14,    4.73,    3.04,    1.69,    3.99
48.85661,2.34211,1998,12,23,    0.73,    6.94,    3.20,   -3.75,   -0.88,    4.90,    2.32,    2.58,    3.71
48.85661,2.34211,1998,12,24,    1.68,    6.01,    5.88,   -0.12,    1.81,    6.28,    2.54,    3.74,    4.17
48.85661,2.34211,1998,12,25,    2.32,    5.66,    6.99,    1.33,    4.76,   11.00,    5.88,    5.12,    7.63
48.85661,2.34211,1998,12,26,    5.40,    1.79,    7.81,    6.02,    6.80,   14.18,    5.11,    9.07,    9.37
48.85661,2.34211,1998,12,27,    4.24,    2.13,    9.70,    7.57,    8.37,   11.90,    6.95,    4.95,    9.64
48.85661,2.34211,1998,12,28,    7.43,    3.25,    7.68,    4.43,    6.25,    6.58,    3.80,    2.78,    5.22
48.85661,2.34211,1998,12,29,    0.12,    6.31,    9.18,    2.87,    5.46,    7.05,    3.50,    3.55,    5.71
48.85661,2.34211,1998,12,30,    2.12,    4.67,    9.00,    4.34,    6.78,    6.94,    4.11,    2.83,    5.84
48.85661,2.34211,1998,12,31,    4.76,    1.97,    8.81,    6.84,    7.82,    8.56,    6.57,    1.98,    8.01
48.85661,2.34211,1999,01,01,    0.22,    6.71,   10.72,    4.00,    6.16,    6.25,    2.99,    3.26,    4.51
48.85661,2.34211,1999,01,02,    2.24,    2.52,    7.93,    5.41,    6.33,   10.18,    5.54,    4.64,    7.94
48.85661,2.34211,1999,01,03,    3.00,    7.00,   10.93,    3.94,    6.68,   14.87,    4.46,   10.41,    8.71
48.85661,2.34211,1999,01,04,    1.03,    4.74,   12.85,    8.11,   10.97,    9.29,    5.62,    3.66,    8.06
48.85661,2.34211,1999,01,05,    0.08,    7.02,   13.59,    6.57,    8.96,    5.78,    3.43,    2.35,    4.87
48.85661,2.34211,1999,01,06,    0.14,    7.20,   12.01,    4.81,    7.05,    8.05,    4.36,    3.69,    5.64
48.85661,2.34211,1999,01,07,    4.67,    3.15,    9.27,    6.12,    7.51,   10.09,    2.16,    7.93,    5.92
48.85661,2.34211,1999,01,08,    1.66,    3.82,    8.16,    4.33,    5.83,    9.11,    4.26,    4.84,    5.97
48.85661,2.34211,1999,01,09,    0.84,    5.51,    6.02,    0.51,    3.42,    8.22,    2.82,    5.39,    5.71
48.85661,2.34211,1999,01,10,    0.20,    4.34,    2.26,   -2.08,    0.01,    7.85,    2.82,    5.04,    5.22
48.85661,2.34211,1999,01,11,    0.43,    4.88,    0.95,   -3.93,   -2.10,    8.19,    2.42,    5.77,    6.22
48.85661,2.34211,1999,01,12,    4.91,    5.04,    1.57,   -3.47,   -0.94,   12.33,    2.21,   10.12,    7.13
48.85661,2.34211,1999,01,13,    1.90,    4.59,    5.39,    0.80,    2.83,    9.35,    5.12,    4.23,    6.34
48.85661,2.34211,1999,01,14,    0.72,    5.21,    8.39,    3.18,    5.29,    8.67,    4.22,    4.45,    6.42
48.85661,2.34211,1999,01,15,    0.19,    4.63,    7.53,    2.90,    5.24,   11.27,    6.38,    4.89,    8.67
48.85661,2.34211,1999,01,16,    8.97,    2.60,    8.11,    5.51,    6.79,   12.43,    5.07,    7.36,   10.39
48.85661,2.34211,1999,01,17,    3.67,    2.64,    6.36,    3.72,    5.05,    4.88,    1.82,    3.06,    3.45
48.85661,2.34211,1999,01,18,    0.11,    4.18,    6.41,    2.23,    3.40,    7.21,    2.16,    5.06,    4.39
48.85661,2.34211,1999,01,19,    0.09,    4.94,    6.96,    2.02,    4.73,    8.68,    6.59,    2.09,    7.47
48.85661,2.34211,1999,01,20,    0.74,    5.87,   10.60,    4.73,    6.84,    6.85,    3.20,    3.65,    5.19
48.85661,2.34211,1999,01,21,    0.92,    5.44,   10.20,    4.76,    6.83,    3.44,    1.04,    2.40,    2.33
48.85661,2.34211,1999,01,22,    0.06,    5.13,    9.33,    4.20,    5.57,    3.42,    0.88,    2.54,    2.48
48.85661,2.34211,1999,01,23,    0.20,    4.07,    7.81,    3.74,    5.47,    4.74,    0.11,    4.63,    2.71
48.85661,2.34211,1999,01,24,    0.59,    3.86,    8.19,    4.32,    6.37,    7.98,    4.71,    3.27,    5.60
48.85661,2.34211,1999,01,25,    8.03,    5.40,   12.72,    7.33,    9.67,   10.81,    3.99,    6.82,    8.04
48.85661,2.34211,1999,01,26,    8.23,    4.30,    7.80,    3.50,    5.50,   10.56,    1.68,    8.88,    5.84
48.85661,2.34211,1999,01,27,    2.11,    4.80,    8.06,    3.26,    4.88,    9.24,    4.25,    4.98,    6.60
48.85661,2.34211,1999,01,28,    3.85,    6.76,   11.18,    4.42,    8.07,   12.58,    5.21,    7.37,    8.73
48.85661,2.34211,1999,01,29,    0.10,   10.61,    5.64,   -4.97,    1.73,    5.99,    2.89,    3.10,    4.57
48.85661,2.34211,1999,01,30,    0.00,    8.24,    2.60,   -5.65,   -2.92,    3.68,    2.32,    1.35,    2.90
48.85661,2.34211,1999,01,31,    0.00,    8.26,    3.92,   -4.34,   -1.55,    6.56,    2.96,    3.60,    4.18
48.85661,2.34211,1999,02,01,    0.38,    7.27,    4.48,   -2.79,    1.19,    4.67,    2.00,    2.67,    3.14
48.85661,2.34211,1999,02,02,    0.21,    6.05,    7.26,    1.21,    3.69,    5.58,    0.78,    4.80,    3.62
48.85661,2.34211,1999,02,03,    0.13,    6.47,    9.06,    2.59,    5.38,    4.32,    2.07,    2.25,    3.29
48.85661,2.34211,1999,02,04,    0.43,    3.54,    9.53,    6.00,    7.74,    8.83,    3.69,    5.14,    6.20
48.85661,2.34211,1999,02,05,    0.75,    5.27,    9.85,    4.58,    7.18,   10.44,    6.81,    3.64,    8.37
48.85661,2.34211,1999,02,06,    2.50,    4.81,    8.89,    4.08,    5.74,    8.42,    5.16,    3.26,    6.84
48.85661,2.34211,1999,02,07,    3.78,    8.14,    6.15,   -1.99,    2.99,    8.92,    3.79,    5.13,    6.76
48.85661,2.34211,1999,02,08,    6.52,    4.65,    2.29,   -2.36,    0.09,    6.16,    0.99,    5.16,    4.06
48.85661,2.34211,1999,02,09,    0.72,    5.41,    2.46,   -2.96,   -0.72,    6.50,    3.28,    3.22,    4.75
48.85661,2.34211,1999,02,10,    0.56,    6.19,    2.03,   -4.16,   -1.05,    6.67,    2.83,    3.84,    4.72
48.85661,2.34211,1999,02,11,    0.36,    7.56,    3.62,   -3.94,   -0.29,    5.35,    2.14,    3.20,    4.27
48.85661,2.34211,1999,02,12,    0.01,    7.72,    3.14,   -4.58,   -1.91,    2.88,    1.29,    1.59,    2.03
48.85661,2.34211,1999,02,13,    0.00,    8.70,    2.70,   -6.00,   -2.57,    5.52,    2.06,    3.45,    3.63
48.85661,2.34211,1999,02,14,    1.10,    9.01,    4.84,   -4.16,   -0.56,    4.22,    2.18,    2.04,    2.75
48.85661,2.34211,1999,02,15,    3.69,    4.65,    4.57,   -0.08,    1.84,    5.21,    1.18,    4.03,    2.76
48.85661,2.34211,1999,02,16,    0.83,    7.72,    8.86,    1.15,    3.59,    6.98,    3.52,    3.47,    5.18
48.85661,2.34211,1999,02,17,    1.51,    5.76,    7.49,    1.73,    4.44,    8.63,    4.15,    4.49,    6.66
48.85661,2.34211,1999,02,18,    2.64,    6.10,   10.90,    4.80,    7.92,    8.48,    4.70,    3.78,    6.59
48.85661,2.34211,1999,02,19,    8.46,    4.31,   10.70,    6.39,    8.94,    8.58,    6.17,    2.42,    7.50
48.85661,2.34211,1999,02,20,    6.20,    7.02,   12.81,    5.79,    9.42,    7.91,    2.85,    5.06,    5.21
48.85661,2.34211,1999,02,21,    2.66,    4.86,   10.09,    5.23,    7.61,   10.91,    4.19,    6.72,    8.67
48.85661,2.34211,1999,02,22,    2.37,    3.32,    6.29,    2.97,    4.60,   12.01,    8.78,    3.23,   10.11
48.85661,2.34211,1999,02,23,    0.80,    7.26,    7.72,    0.46,    3.18,    9.24,    2.59,    6.65,    6.17
48.85661,2.34211,1999,02,24,    3.80,    7.63,    8.02,    0.39,    3.95,    5.08,    0.63,    4.45,    3.88
48.85661,2.34211,1999,02,25,    0.01,   11.22,    8.45,   -2.77,    2.25,    3.74,    0.51,    3.23,    2.36
48.85661,2.34211,1999,02,26,    0.05,   10.20,    8.71,   -1.49,    3.14,    4.79,    2.86,    1.93,    3.78
48.85661,2.34211,1999,02,27,    1.54,    6.86,    8.96,    2.10,    5.03,    6.05,    3.45,    2.60,    4.59
